  -0.235772  -0.152285   0.586169                   0.9351             -0.2441              1.1154              -0.166634  -0.081089   0.459455
  -0.235772  -0.147451   0.586170                   0.9307             -0.2263              1.0913              -0.166634  -0.078515   0.460743
  -0.235772  -0.142617   0.586170                   0.9270             -0.2092              1.0676              -0.166634  -0.075941   0.462030
  -0.235772  -0.137781   0.586169                   0.9240             -0.1927              1.0443              -0.166634  -0.073366   0.463317
  -0.235772  -0.132948   0.586169                   0.9217             -0.1769              1.0215              -0.166634  -0.070792   0.464604
  -0.235772  -0.128114   0.586169                   0.9200             -0.1617              0.9991              -0.166634  -0.068218   0.465891
  -0.235772  -0.123280   0.586169                   0.9189             -0.1473              0.9772              -0.166634  -0.065644   0.467178
  -0.235772  -0.118444   0.586169                   0.9184             -0.1335              0.9558              -0.166634  -0.063069   0.468465
  -0.235772  -0.113610   0.586169                   0.9185             -0.1204              0.9349              -0.166634  -0.060495   0.469752
  -0.235772  -0.108776   0.586170                   0.9190             -0.1080              0.9146              -0.166634  -0.057921   0.471040
  -0.235772  -0.103942   0.586170                   0.9200             -0.0964              0.8948              -0.166634  -0.055347   0.472327
  -0.235772  -0.099106   0.586169                   0.9214             -0.0854              0.8756              -0.166634  -0.052772   0.473614
  -0.235772  -0.094272   0.586169                   0.9232             -0.0752              0.8571              -0.166634  -0.050198   0.474901
  -0.235772  -0.089438   0.586169                   0.9253             -0.0658              0.8391              -0.166634  -0.047624   0.476188
  -0.235772  -0.084604   0.586169                   0.9277             -0.0570              0.8219              -0.166634  -0.045050   0.477475
  -0.235772  -0.079768   0.586169                   0.9302             -0.0490              0.8053              -0.166634  -0.042475   0.478762
  -0.235772  -0.074934   0.586170                   0.9330             -0.0417              0.7894              -0.166634  -0.039901   0.480050
  -0.235772  -0.070100   0.586170                   0.9359             -0.0351              0.7743              -0.166634  -0.037327   0.481337
  -0.235772  -0.065264   0.586169                   0.9389             -0.0292              0.7600              -0.166634  -0.034752   0.482624
  -0.235772  -0.060430   0.586169                   0.9418             -0.0239              0.7465              -0.166634  -0.032178   0.483911
  -0.235772  -0.055596   0.586169                   0.9448             -0.0193              0.7338              -0.166634  -0.029604   0.485198
  -0.235772  -0.050762   0.586169                   0.9477             -0.0153              0.7220              -0.166634  -0.027030   0.486485
  -0.235772  -0.045927   0.586169                   0.9506             -0.0119              0.7112              -0.166634  -0.024455   0.487772
  -0.235772  -0.041093   0.586169                   0.9532             -0.0091              0.7013              -0.166634  -0.021881   0.489059
  -0.235772  -0.036259   0.586170                   0.9557             -0.0067              0.6924              -0.166634  -0.019307   0.490347
  -0.235772  -0.031425   0.586170                   0.9580             -0.0049              0.6845              -0.166634  -0.016733   0.491634
  -0.235772  -0.026589   0.586169                   0.9600             -0.0034              0.6777              -0.166634  -0.014158   0.492921
  -0.235772  -0.021755   0.586169                   0.9617             -0.0023              0.6719              -0.166634  -0.011584   0.494208
  -0.235772  -0.016921   0.586169                   0.9631             -0.0015              0.6673              -0.166634  -0.009010   0.495495
  -0.235772  -0.012087   0.586169                   0.9641             -0.0009              0.6638              -0.166634  -0.006436   0.496782
  -0.235772  -0.007251   0.586169                   0.9649             -0.0005              0.6615              -0.166634  -0.003861   0.498069
  -0.235772  -0.002417   0.586169                   0.9652             -0.0001              0.6603              -0.166634  -0.001287   0.499356
  -0.235772   0.002417   0.586170                   0.9652              0.0001              0.6603              -0.166634   0.001287   0.500644
  -0.235772   0.007251   0.586170                   0.9649              0.0005              0.6615              -0.166634   0.003861   0.501931
  -0.235772   0.012087   0.586169                   0.9641              0.0009              0.6638              -0.166634   0.006436   0.503218
  -0.235772   0.016921   0.586169                   0.9631              0.0015              0.6673              -0.166634   0.009010   0.504505
  -0.235772   0.021755   0.586169                   0.9617              0.0023              0.6719              -0.166634   0.011584   0.505792
  -0.235772   0.026589   0.586169                   0.9600              0.0034              0.6777              -0.166634   0.014158   0.507079
  -0.235772   0.031425   0.586169                   0.9580              0.0049              0.6845              -0.166634   0.016733   0.508366
  -0.235772   0.036259   0.586169                   0.9557              0.0067              0.6924              -0.166634   0.019307   0.509653
  -0.235772   0.041093   0.586170                   0.9532              0.0091              0.7013              -0.166634   0.021881   0.510941
  -0.235772   0.045927   0.586170                   0.9506              0.0119              0.7112              -0.166634   0.024455   0.512228
  -0.235772   0.050762   0.586169                   0.9477              0.0153              0.7220              -0.166634   0.027030   0.513515
  -0.235772   0.055596   0.586169                   0.9448              0.0193              0.7338              -0.166634   0.029604   0.514802
  -0.235772   0.060430   0.586169                   0.9418              0.0239              0.7465              -0.166634   0.032178   0.516089
  -0.235772   0.065264   0.586169                   0.9389              0.0292              0.7600              -0.166634   0.034752   0.517376
  -0.235772   0.070100   0.586169                   0.9359              0.0351              0.7743              -0.166634   0.037327   0.518663
  -0.235772   0.074934   0.586169                   0.9330              0.0417              0.7894              -0.166634   0.039901   0.519950
  -0.235772   0.079768   0.586170                   0.9302              0.0490              0.8053              -0.166634   0.042475   0.521238
  -0.235772   0.084604   0.586169                   0.9277              0.0570              0.8219              -0.166634   0.045050   0.522525
  -0.235772   0.089438   0.586169                   0.9253              0.0658              0.8391              -0.166634   0.047624   0.523812
  -0.235772   0.094272   0.586169                   0.9232              0.0752              0.8571              -0.166634   0.050198   0.525099
  -0.235772   0.099106   0.586169                   0.9214              0.0854              0.8756              -0.166634   0.052772   0.526386
  -0.235772   0.103942   0.586169                   0.9200              0.0964              0.8948              -0.166634   0.055347   0.527673
  -0.235772   0.108776   0.586169                   0.9190              0.1080              0.9146              -0.166634   0.057921   0.528960
  -0.235772   0.113610   0.586170                   0.9185              0.1204              0.9349              -0.166634   0.060495   0.530248
  -0.235772   0.118444   0.586170                   0.9184              0.1335              0.9558              -0.166634   0.063069   0.531535
  -0.235772   0.123280   0.586169                   0.9189              0.1473              0.9772              -0.166634   0.065644   0.532822
  -0.235772   0.128114   0.586169                   0.9200              0.1617              0.9991              -0.166634   0.068218   0.534109
  -0.235772   0.132948   0.586169                   0.9217              0.1769              1.0215              -0.166634   0.070792   0.535396
  -0.235772   0.137781   0.586169                   0.9240              0.1927              1.0443              -0.166634   0.073366   0.536683
  -0.235772   0.142617   0.586169                   0.9270              0.2092              1.0676              -0.166634   0.075941   0.537970
  -0.235772   0.147451   0.586169                   0.9307              0.2263              1.0913              -0.166634   0.078515   0.539257
  -0.235772   0.152285   0.586170                   0.9351              0.2441              1.1154              -0.166634   0.081089   0.540545
  -0.235772   0.157119   0.586170                   0.9403              0.2624              1.1399              -0.166634   0.083663   0.541832
